file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.mp4,23112018,1551,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerMIL 0x112de3f70>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.mp4_crab_(292, 205)","(280, 211)",93
"GP010016_fast.mp4_crab_(292, 205)","(280, 211)",94
"GP010016_fast.mp4_crab_(292, 205)","(280, 211)",95
"GP010016_fast.mp4_crab_(292, 205)","(280, 212)",96
"GP010016_fast.mp4_crab_(292, 205)","(280, 211)",97
"GP010016_fast.mp4_crab_(292, 205)","(280, 212)",98
"GP010016_fast.mp4_crab_(292, 205)","(280, 212)",99
"GP010016_fast.mp4_crab_(292, 205)","(279, 211)",100
"GP010016_fast.mp4_crab_(292, 205)","(280, 212)",101
"GP010016_fast.mp4_crab_(292, 205)","(278, 211)",102
"GP010016_fast.mp4_crab_(292, 205)","(278, 211)",103
"GP010016_fast.mp4_crab_(292, 205)","(278, 211)",104
"GP010016_fast.mp4_crab_(292, 205)","(278, 211)",105
"GP010016_fast.mp4_crab_(292, 205)","(278, 211)",106
"GP010016_fast.mp4_crab_(292, 205)","(278, 212)",107
"GP010016_fast.mp4_crab_(292, 205)","(277, 212)",108
"GP010016_fast.mp4_crab_(292, 205)","(276, 212)",109
"GP010016_fast.mp4_crab_(292, 205)","(274, 212)",110
"GP010016_fast.mp4_crab_(292, 205)","(276, 213)",111
"GP010016_fast.mp4_crab_(292, 205)","(275, 213)",112
"GP010016_fast.mp4_crab_(292, 205)","(275, 213)",113
"GP010016_fast.mp4_crab_(292, 205)","(275, 213)",114
"GP010016_fast.mp4_crab_(292, 205)","(277, 214)",115
"GP010016_fast.mp4_crab_(292, 205)","(277, 214)",116
"GP010016_fast.mp4_crab_(292, 205)","(276, 214)",117
"GP010016_fast.mp4_crab_(292, 205)","(275, 214)",118
"GP010016_fast.mp4_crab_(292, 205)","(277, 214)",119
