file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.mp4,23112018,1524,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerMIL 0x1109f4f70>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.mp4_crab_(290, 205)","(277, 213)",93
"GP010016_fast.mp4_crab_(290, 205)","(277, 212)",94
"GP010016_fast.mp4_crab_(290, 205)","(272, 218)",95
"GP010016_fast.mp4_crab_(290, 205)","(273, 213)",96
"GP010016_fast.mp4_crab_(290, 205)","(271, 214)",97
"GP010016_fast.mp4_crab_(290, 205)","(270, 217)",98
"GP010016_fast.mp4_crab_(290, 205)","(273, 213)",99
"GP010016_fast.mp4_crab_(290, 205)","(273, 213)",100
"GP010016_fast.mp4_crab_(290, 205)","(270, 218)",101
"GP010016_fast.mp4_crab_(290, 205)","(270, 211)",102
"GP010016_fast.mp4_crab_(290, 205)","(266, 215)",103
"GP010016_fast.mp4_crab_(290, 205)","(271, 212)",104
"GP010016_fast.mp4_crab_(290, 205)","(272, 213)",105
"GP010016_fast.mp4_crab_(290, 205)","(273, 213)",106
"GP010016_fast.mp4_crab_(290, 205)","(267, 215)",107
"GP010016_fast.mp4_crab_(290, 205)","(267, 214)",108
"GP010016_fast.mp4_crab_(290, 205)","(267, 215)",109
"GP010016_fast.mp4_crab_(290, 205)","(268, 215)",110
"GP010016_fast.mp4_crab_(290, 205)","(269, 214)",111
"GP010016_fast.mp4_crab_(290, 205)","(269, 214)",112
"GP010016_fast.mp4_crab_(290, 205)","(266, 216)",113
"GP010016_fast.mp4_crab_(290, 205)","(269, 214)",114
"GP010016_fast.mp4_crab_(290, 205)","(267, 215)",115
"GP010016_fast.mp4_crab_(290, 205)","(269, 217)",116
"GP010016_fast.mp4_crab_(290, 205)","(268, 217)",117
"GP010016_fast.mp4_crab_(290, 205)","(269, 218)",118
"GP010016_fast.mp4_crab_(290, 205)","(268, 218)",119
"GP010016_fast.mp4_crab_(290, 205)","(272, 218)",120
"GP010016_fast.mp4_crab_(290, 205)","(272, 215)",121
"GP010016_fast.mp4_crab_(290, 205)","(265, 221)",122
"GP010016_fast.mp4_crab_(290, 205)","(269, 218)",123
"GP010016_fast.mp4_crab_(290, 205)","(265, 219)",124
"GP010016_fast.mp4_crab_(290, 205)","(267, 222)",125
"GP010016_fast.mp4_crab_(290, 205)","(272, 215)",126
"GP010016_fast.mp4_crab_(290, 205)","(268, 221)",127
"GP010016_fast.mp4_crab_(290, 205)","(269, 218)",128
"GP010016_fast.mp4_crab_(290, 205)","(270, 218)",129
"GP010016_fast.mp4_crab_(290, 205)","(267, 218)",130
"GP010016_fast.mp4_crab_(290, 205)","(268, 220)",131
"GP010016_fast.mp4_crab_(290, 205)","(268, 217)",132
"GP010016_fast.mp4_crab_(290, 205)","(269, 218)",133
"GP010016_fast.mp4_crab_(290, 205)","(267, 217)",134
"GP010016_fast.mp4_crab_(290, 205)","(270, 220)",135
