file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.mp4,23112018,1531,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerMIL 0x1158eef70>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.mp4_crab_(291, 203)","(280, 213)",93
"GP010016_fast.mp4_crab_(291, 203)","(280, 213)",94
"GP010016_fast.mp4_crab_(291, 203)","(280, 213)",95
"GP010016_fast.mp4_crab_(291, 203)","(280, 214)",96
"GP010016_fast.mp4_crab_(291, 203)","(279, 211)",97
"GP010016_fast.mp4_crab_(291, 203)","(280, 213)",98
"GP010016_fast.mp4_crab_(291, 203)","(280, 213)",99
"GP010016_fast.mp4_crab_(291, 203)","(280, 213)",100
"GP010016_fast.mp4_crab_(291, 203)","(280, 213)",101
"GP010016_fast.mp4_crab_(291, 203)","(279, 214)",102
"GP010016_fast.mp4_crab_(291, 203)","(279, 214)",103
"GP010016_fast.mp4_crab_(291, 203)","(279, 214)",104
"GP010016_fast.mp4_crab_(291, 203)","(280, 213)",105
"GP010016_fast.mp4_crab_(291, 203)","(280, 213)",106
"GP010016_fast.mp4_crab_(291, 203)","(278, 213)",107
"GP010016_fast.mp4_crab_(291, 203)","(277, 212)",108
"GP010016_fast.mp4_crab_(291, 203)","(276, 214)",109
"GP010016_fast.mp4_crab_(291, 203)","(276, 213)",110
"GP010016_fast.mp4_crab_(291, 203)","(275, 214)",111
"GP010016_fast.mp4_crab_(291, 203)","(276, 215)",112
"GP010016_fast.mp4_crab_(291, 203)","(276, 215)",113
"GP010016_fast.mp4_crab_(291, 203)","(276, 216)",114
"GP010016_fast.mp4_crab_(291, 203)","(277, 216)",115
"GP010016_fast.mp4_crab_(291, 203)","(277, 216)",116
"GP010016_fast.mp4_crab_(291, 203)","(276, 216)",117
"GP010016_fast.mp4_crab_(291, 203)","(276, 216)",118
"GP010016_fast.mp4_crab_(291, 203)","(276, 216)",119
"GP010016_fast.mp4_crab_(291, 203)","(276, 216)",120
"GP010016_fast.mp4_crab_(291, 203)","(276, 216)",121
"GP010016_fast.mp4_crab_(291, 203)","(276, 217)",122
"GP010016_fast.mp4_crab_(291, 203)","(276, 217)",123
"GP010016_fast.mp4_crab_(291, 203)","(276, 216)",124
"GP010016_fast.mp4_crab_(291, 203)","(276, 216)",125
"GP010016_fast.mp4_crab_(291, 203)","(277, 217)",126
"GP010016_fast.mp4_crab_(291, 203)","(277, 217)",127
"GP010016_fast.mp4_crab_(291, 203)","(277, 217)",128
"GP010016_fast.mp4_crab_(291, 203)","(277, 217)",129
"GP010016_fast.mp4_crab_(291, 203)","(277, 217)",130
"GP010016_fast.mp4_crab_(291, 203)","(277, 217)",131
"GP010016_fast.mp4_crab_(291, 203)","(277, 217)",132
"GP010016_fast.mp4_crab_(291, 203)","(276, 216)",133
"GP010016_fast.mp4_crab_(291, 203)","(277, 217)",134
"GP010016_fast.mp4_crab_(291, 203)","(277, 217)",135
"GP010016_fast.mp4_crab_(291, 203)","(277, 217)",136
"GP010016_fast.mp4_crab_(291, 203)","(275, 217)",137
"GP010016_fast.mp4_crab_(291, 203)","(275, 218)",138
"GP010016_fast.mp4_crab_(291, 203)","(275, 217)",139
"GP010016_fast.mp4_crab_(291, 203)","(275, 219)",140
"GP010016_fast.mp4_crab_(291, 203)","(275, 219)",141
"GP010016_fast.mp4_crab_(291, 203)","(274, 218)",142
"GP010016_fast.mp4_crab_(291, 203)","(274, 218)",143
"GP010016_fast.mp4_crab_(291, 203)","(274, 218)",144
"GP010016_fast.mp4_crab_(291, 203)","(274, 217)",145
"GP010016_fast.mp4_crab_(291, 203)","(274, 217)",146
"GP010016_fast.mp4_crab_(291, 203)","(274, 217)",147
"GP010016_fast.mp4_crab_(291, 203)","(274, 217)",148
"GP010016_fast.mp4_crab_(291, 203)","(274, 217)",149
"GP010016_fast.mp4_crab_(291, 203)","(274, 217)",150
"GP010016_fast.mp4_crab_(291, 203)","(274, 218)",151
"GP010016_fast.mp4_crab_(291, 203)","(274, 218)",152
"GP010016_fast.mp4_crab_(291, 203)","(274, 217)",153
"GP010016_fast.mp4_crab_(291, 203)","(274, 217)",154
"GP010016_fast.mp4_crab_(291, 203)","(274, 217)",155
"GP010016_fast.mp4_crab_(291, 203)","(275, 217)",156
"GP010016_fast.mp4_crab_(291, 203)","(274, 217)",157
"GP010016_fast.mp4_crab_(291, 203)","(275, 217)",158
"GP010016_fast.mp4_crab_(291, 203)","(275, 217)",159
"GP010016_fast.mp4_crab_(291, 203)","(275, 217)",160
"GP010016_fast.mp4_crab_(291, 203)","(275, 217)",161
"GP010016_fast.mp4_crab_(291, 203)","(275, 216)",162
"GP010016_fast.mp4_crab_(291, 203)","(275, 217)",163
"GP010016_fast.mp4_crab_(291, 203)","(275, 216)",164
"GP010016_fast.mp4_crab_(291, 203)","(275, 217)",165
"GP010016_fast.mp4_crab_(291, 203)","(275, 216)",166
"GP010016_fast.mp4_crab_(291, 203)","(275, 217)",167
"GP010016_fast.mp4_crab_(291, 203)","(275, 217)",168
