file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.mp4,23112018,1555,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerMIL 0x113b9cf70>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.mp4_crab_(292, 204)","(277, 210)",93
"GP010016_fast.mp4_crab_(292, 204)","(277, 211)",94
"GP010016_fast.mp4_crab_(292, 204)","(277, 211)",95
"GP010016_fast.mp4_crab_(292, 204)","(277, 211)",96
"GP010016_fast.mp4_crab_(292, 204)","(277, 210)",97
"GP010016_fast.mp4_crab_(292, 204)","(277, 211)",98
"GP010016_fast.mp4_crab_(292, 204)","(277, 211)",99
"GP010016_fast.mp4_crab_(292, 204)","(277, 211)",100
"GP010016_fast.mp4_crab_(292, 204)","(277, 211)",101
"GP010016_fast.mp4_crab_(292, 204)","(277, 211)",102
"GP010016_fast.mp4_crab_(292, 204)","(277, 211)",103
"GP010016_fast.mp4_crab_(292, 204)","(277, 211)",104
"GP010016_fast.mp4_crab_(292, 204)","(277, 211)",105
"GP010016_fast.mp4_crab_(292, 204)","(277, 210)",106
"GP010016_fast.mp4_crab_(292, 204)","(275, 211)",107
"GP010016_fast.mp4_crab_(292, 204)","(274, 212)",108
"GP010016_fast.mp4_crab_(292, 204)","(273, 212)",109
"GP010016_fast.mp4_crab_(292, 204)","(273, 212)",110
"GP010016_fast.mp4_crab_(292, 204)","(273, 213)",111
"GP010016_fast.mp4_crab_(292, 204)","(271, 213)",112
"GP010016_fast.mp4_crab_(292, 204)","(273, 213)",113
"GP010016_fast.mp4_crab_(292, 204)","(273, 214)",114
"GP010016_fast.mp4_crab_(292, 204)","(273, 213)",115
"GP010016_fast.mp4_crab_(292, 204)","(273, 214)",116
"GP010016_fast.mp4_crab_(292, 204)","(275, 215)",117
"GP010016_fast.mp4_crab_(292, 204)","(274, 213)",118
"GP010016_fast.mp4_crab_(292, 204)","(272, 215)",119
"GP010016_fast.mp4_crab_(292, 204)","(274, 214)",120
"GP010016_fast.mp4_crab_(292, 204)","(274, 214)",121
"GP010016_fast.mp4_crab_(292, 204)","(273, 213)",122
"GP010016_fast.mp4_crab_(292, 204)","(274, 213)",123
"GP010016_fast.mp4_crab_(292, 204)","(274, 214)",124
"GP010016_fast.mp4_crab_(292, 204)","(274, 214)",125
"GP010016_fast.mp4_crab_(292, 204)","(274, 214)",126
"GP010016_fast.mp4_crab_(292, 204)","(274, 215)",127
"GP010016_fast.mp4_crab_(292, 204)","(274, 214)",128
"GP010016_fast.mp4_crab_(292, 204)","(274, 215)",129
"GP010016_fast.mp4_crab_(292, 204)","(274, 214)",130
"GP010016_fast.mp4_crab_(292, 204)","(274, 214)",131
"GP010016_fast.mp4_crab_(292, 204)","(274, 214)",132
"GP010016_fast.mp4_crab_(292, 204)","(274, 215)",133
"GP010016_fast.mp4_crab_(292, 204)","(274, 214)",134
"GP010016_fast.mp4_crab_(292, 204)","(274, 215)",135
"GP010016_fast.mp4_crab_(292, 204)","(274, 215)",136
"GP010016_fast.mp4_crab_(292, 204)","(273, 216)",137
"GP010016_fast.mp4_crab_(292, 204)","(272, 215)",138
"GP010016_fast.mp4_crab_(292, 204)","(272, 216)",139
"GP010016_fast.mp4_crab_(292, 204)","(272, 216)",140
"GP010016_fast.mp4_crab_(292, 204)","(272, 216)",141
"GP010016_fast.mp4_crab_(292, 204)","(272, 216)",142
"GP010016_fast.mp4_crab_(292, 204)","(272, 217)",143
"GP010016_fast.mp4_crab_(292, 204)","(270, 216)",144
"GP010016_fast.mp4_crab_(292, 204)","(272, 216)",145
"GP010016_fast.mp4_crab_(292, 204)","(272, 216)",146
"GP010016_fast.mp4_crab_(292, 204)","(272, 216)",147
"GP010016_fast.mp4_crab_(292, 204)","(272, 216)",148
"GP010016_fast.mp4_crab_(292, 204)","(272, 216)",149
"GP010016_fast.mp4_crab_(292, 204)","(272, 216)",150
"GP010016_fast.mp4_crab_(292, 204)","(272, 216)",151
"GP010016_fast.mp4_crab_(292, 204)","(272, 217)",152
"GP010016_fast.mp4_crab_(292, 204)","(272, 217)",153
"GP010016_fast.mp4_crab_(292, 204)","(272, 216)",154
"GP010016_fast.mp4_crab_(292, 204)","(272, 217)",155
"GP010016_fast.mp4_crab_(292, 204)","(272, 216)",156
"GP010016_fast.mp4_crab_(292, 204)","(273, 216)",157
"GP010016_fast.mp4_crab_(292, 204)","(272, 217)",158
"GP010016_fast.mp4_crab_(292, 204)","(272, 217)",159
"GP010016_fast.mp4_crab_(292, 204)","(272, 217)",160
"GP010016_fast.mp4_crab_(292, 204)","(273, 216)",161
"GP010016_fast.mp4_crab_(292, 204)","(272, 217)",162
"GP010016_fast.mp4_crab_(292, 204)","(273, 217)",163
"GP010016_fast.mp4_crab_(292, 204)","(273, 217)",164
"GP010016_fast.mp4_crab_(292, 204)","(273, 217)",165
"GP010016_fast.mp4_crab_(292, 204)","(273, 217)",166
"GP010016_fast.mp4_crab_(292, 204)","(273, 217)",167
"GP010016_fast.mp4_crab_(292, 204)","(273, 217)",168
