file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.mp4,23112018,1526,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerMIL 0x10bdd6f70>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.mp4_crab_(291, 206)","(278, 214)",93
"GP010016_fast.mp4_crab_(291, 206)","(278, 214)",94
"GP010016_fast.mp4_crab_(291, 206)","(278, 214)",95
"GP010016_fast.mp4_crab_(291, 206)","(278, 213)",96
"GP010016_fast.mp4_crab_(291, 206)","(279, 213)",97
"GP010016_fast.mp4_crab_(291, 206)","(278, 214)",98
"GP010016_fast.mp4_crab_(291, 206)","(278, 214)",99
"GP010016_fast.mp4_crab_(291, 206)","(278, 214)",100
"GP010016_fast.mp4_crab_(291, 206)","(278, 213)",101
"GP010016_fast.mp4_crab_(291, 206)","(278, 215)",102
"GP010016_fast.mp4_crab_(291, 206)","(278, 214)",103
"GP010016_fast.mp4_crab_(291, 206)","(278, 215)",104
"GP010016_fast.mp4_crab_(291, 206)","(278, 214)",105
"GP010016_fast.mp4_crab_(291, 206)","(278, 214)",106
"GP010016_fast.mp4_crab_(291, 206)","(277, 215)",107
"GP010016_fast.mp4_crab_(291, 206)","(275, 216)",108
"GP010016_fast.mp4_crab_(291, 206)","(275, 214)",109
"GP010016_fast.mp4_crab_(291, 206)","(274, 216)",110
"GP010016_fast.mp4_crab_(291, 206)","(274, 217)",111
"GP010016_fast.mp4_crab_(291, 206)","(274, 216)",112
"GP010016_fast.mp4_crab_(291, 206)","(274, 217)",113
"GP010016_fast.mp4_crab_(291, 206)","(274, 217)",114
"GP010016_fast.mp4_crab_(291, 206)","(275, 218)",115
"GP010016_fast.mp4_crab_(291, 206)","(275, 218)",116
"GP010016_fast.mp4_crab_(291, 206)","(275, 217)",117
"GP010016_fast.mp4_crab_(291, 206)","(275, 218)",118
"GP010016_fast.mp4_crab_(291, 206)","(275, 217)",119
"GP010016_fast.mp4_crab_(291, 206)","(275, 217)",120
"GP010016_fast.mp4_crab_(291, 206)","(275, 218)",121
"GP010016_fast.mp4_crab_(291, 206)","(275, 217)",122
"GP010016_fast.mp4_crab_(291, 206)","(275, 218)",123
"GP010016_fast.mp4_crab_(291, 206)","(276, 218)",124
"GP010016_fast.mp4_crab_(291, 206)","(275, 217)",125
"GP010016_fast.mp4_crab_(291, 206)","(275, 218)",126
"GP010016_fast.mp4_crab_(291, 206)","(275, 218)",127
"GP010016_fast.mp4_crab_(291, 206)","(275, 218)",128
