file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.mp4,23112018,1525,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerMIL 0x114c02f70>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.mp4_crab_(292, 206)","(250, 227)",381
"GP010016_fast.mp4_crab_(292, 206)","(250, 228)",382
"GP010016_fast.mp4_crab_(292, 206)","(250, 228)",383
"GP010016_fast.mp4_crab_(292, 206)","(251, 228)",384
"GP010016_fast.mp4_crab_(292, 206)","(250, 228)",385
"GP010016_fast.mp4_crab_(292, 206)","(250, 228)",386
"GP010016_fast.mp4_crab_(292, 206)","(250, 228)",387
"GP010016_fast.mp4_crab_(292, 206)","(250, 228)",388
"GP010016_fast.mp4_crab_(292, 206)","(250, 228)",389
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",390
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",391
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",392
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",393
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",394
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",395
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",396
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",397
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",398
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",399
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",400
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",401
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",402
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",403
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",404
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",405
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",406
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",407
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",408
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",409
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",410
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",411
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",412
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",413
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",414
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",415
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",416
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",417
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",418
