file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.mp4,23112018,1529,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerMIL 0x10e4a8f70>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.mp4_crab_(290, 205)","(277, 222)",93
"GP010016_fast.mp4_crab_(290, 205)","(276, 222)",94
"GP010016_fast.mp4_crab_(290, 205)","(277, 221)",95
"GP010016_fast.mp4_crab_(290, 205)","(275, 222)",96
"GP010016_fast.mp4_crab_(290, 205)","(276, 223)",97
"GP010016_fast.mp4_crab_(290, 205)","(276, 222)",98
"GP010016_fast.mp4_crab_(290, 205)","(276, 223)",99
"GP010016_fast.mp4_crab_(290, 205)","(276, 222)",100
"GP010016_fast.mp4_crab_(290, 205)","(276, 223)",101
"GP010016_fast.mp4_crab_(290, 205)","(275, 223)",102
"GP010016_fast.mp4_crab_(290, 205)","(275, 223)",103
"GP010016_fast.mp4_crab_(290, 205)","(275, 223)",104
"GP010016_fast.mp4_crab_(290, 205)","(276, 222)",105
"GP010016_fast.mp4_crab_(290, 205)","(275, 221)",106
"GP010016_fast.mp4_crab_(290, 205)","(274, 223)",107
"GP010016_fast.mp4_crab_(290, 205)","(274, 223)",108
"GP010016_fast.mp4_crab_(290, 205)","(271, 224)",109
"GP010016_fast.mp4_crab_(290, 205)","(272, 223)",110
"GP010016_fast.mp4_crab_(290, 205)","(272, 224)",111
"GP010016_fast.mp4_crab_(290, 205)","(272, 224)",112
"GP010016_fast.mp4_crab_(290, 205)","(272, 224)",113
"GP010016_fast.mp4_crab_(290, 205)","(272, 225)",114
"GP010016_fast.mp4_crab_(290, 205)","(271, 224)",115
"GP010016_fast.mp4_crab_(290, 205)","(271, 224)",116
"GP010016_fast.mp4_crab_(290, 205)","(272, 225)",117
"GP010016_fast.mp4_crab_(290, 205)","(272, 225)",118
"GP010016_fast.mp4_crab_(290, 205)","(273, 225)",119
"GP010016_fast.mp4_crab_(290, 205)","(272, 225)",120
"GP010016_fast.mp4_crab_(290, 205)","(273, 225)",121
"GP010016_fast.mp4_crab_(290, 205)","(272, 225)",122
"GP010016_fast.mp4_crab_(290, 205)","(273, 225)",123
"GP010016_fast.mp4_crab_(290, 205)","(273, 225)",124
"GP010016_fast.mp4_crab_(290, 205)","(273, 226)",125
"GP010016_fast.mp4_crab_(290, 205)","(272, 225)",126
"GP010016_fast.mp4_crab_(290, 205)","(272, 225)",127
"GP010016_fast.mp4_crab_(290, 205)","(272, 225)",128
"GP010016_fast.mp4_crab_(290, 205)","(273, 226)",129
