file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.mp4,23112018,1558,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerMIL 0x116188f70>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.mp4_crab_(292, 206)","(251, 229)",395
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",396
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",397
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",398
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",399
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",400
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",401
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",402
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",403
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",404
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",405
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",406
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",407
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",408
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",409
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",410
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",411
"GP010016_fast.mp4_crab_(292, 206)","(250, 229)",412
