file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.mp4,15112018,1745,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerMIL 0x1165e9ed0>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.mp4_uca01(290, 205)","(291, 204)",0
"GP010016_fast.mp4_uca01(290, 205)","(292, 205)",1
"GP010016_fast.mp4_uca01(290, 205)","(294, 204)",2
"GP010016_fast.mp4_uca01(290, 205)","(296, 206)",3
"GP010016_fast.mp4_uca01(290, 205)","(297, 208)",4
"GP010016_fast.mp4_uca01(290, 205)","(298, 210)",5
"GP010016_fast.mp4_uca01(290, 205)","(298, 208)",6
"GP010016_fast.mp4_uca01(290, 205)","(298, 208)",7
"GP010016_fast.mp4_uca01(290, 205)","(298, 208)",8
"GP010016_fast.mp4_uca01(290, 205)","(298, 208)",9
"GP010016_fast.mp4_uca01(290, 205)","(298, 208)",10
"GP010016_fast.mp4_uca01(290, 205)","(298, 208)",11
"GP010016_fast.mp4_uca01(290, 205)","(298, 208)",12
"GP010016_fast.mp4_uca01(290, 205)","(298, 208)",13
"GP010016_fast.mp4_uca01(290, 205)","(298, 208)",14
"GP010016_fast.mp4_uca01(290, 205)","(298, 208)",15
"GP010016_fast.mp4_uca01(290, 205)","(298, 208)",16
"GP010016_fast.mp4_uca01(290, 205)","(298, 208)",17
"GP010016_fast.mp4_uca01(290, 205)","(298, 208)",18
"GP010016_fast.mp4_uca01(290, 205)","(298, 208)",19
"GP010016_fast.mp4_uca01(290, 205)","(298, 208)",20
"GP010016_fast.mp4_uca01(290, 205)","(298, 208)",21
"GP010016_fast.mp4_uca01(290, 205)","(298, 208)",22
"GP010016_fast.mp4_uca01(290, 205)","(298, 208)",23
"GP010016_fast.mp4_uca01(290, 205)","(298, 207)",24
"GP010016_fast.mp4_uca01(290, 205)","(298, 207)",25
"GP010016_fast.mp4_uca01(290, 205)","(298, 207)",26
"GP010016_fast.mp4_uca01(290, 205)","(297, 207)",27
"GP010016_fast.mp4_uca01(290, 205)","(297, 207)",28
"GP010016_fast.mp4_uca01(290, 205)","(297, 207)",29
"GP010016_fast.mp4_uca01(290, 205)","(296, 207)",30
"GP010016_fast.mp4_uca01(290, 205)","(295, 207)",31
"GP010016_fast.mp4_uca01(290, 205)","(295, 208)",32
"GP010016_fast.mp4_uca01(290, 205)","(295, 208)",33
"GP010016_fast.mp4_uca01(290, 205)","(295, 208)",34
"GP010016_fast.mp4_uca01(290, 205)","(295, 208)",35
"GP010016_fast.mp4_uca01(290, 205)","(296, 208)",36
"GP010016_fast.mp4_uca01(290, 205)","(295, 208)",37
"GP010016_fast.mp4_uca01(290, 205)","(295, 208)",38
"GP010016_fast.mp4_uca01(290, 205)","(296, 207)",39
"GP010016_fast.mp4_uca01(290, 205)","(296, 207)",40
"GP010016_fast.mp4_uca01(290, 205)","(295, 207)",41
"GP010016_fast.mp4_uca01(290, 205)","(293, 206)",42
"GP010016_fast.mp4_uca01(290, 205)","(292, 206)",43
"GP010016_fast.mp4_uca01(290, 205)","(291, 207)",44
"GP010016_fast.mp4_uca01(290, 205)","(291, 207)",45
"GP010016_fast.mp4_uca01(290, 205)","(288, 208)",46
"GP010016_fast.mp4_uca01(290, 205)","(287, 209)",47
"GP010016_fast.mp4_uca01(290, 205)","(286, 207)",48
"GP010016_fast.mp4_uca01(290, 205)","(285, 207)",49
"GP010016_fast.mp4_uca01(290, 205)","(285, 207)",50
"GP010016_fast.mp4_uca01(290, 205)","(286, 207)",51
"GP010016_fast.mp4_uca01(290, 205)","(286, 207)",52
"GP010016_fast.mp4_uca01(290, 205)","(285, 206)",53
"GP010016_fast.mp4_uca01(290, 205)","(284, 209)",54
"GP010016_fast.mp4_uca01(290, 205)","(283, 209)",55
"GP010016_fast.mp4_uca01(290, 205)","(283, 209)",56
"GP010016_fast.mp4_uca01(290, 205)","(282, 210)",57
"GP010016_fast.mp4_uca01(290, 205)","(282, 210)",58
"GP010016_fast.mp4_uca01(290, 205)","(282, 210)",59
"GP010016_fast.mp4_uca01(290, 205)","(282, 210)",60
"GP010016_fast.mp4_uca01(290, 205)","(282, 211)",61
"GP010016_fast.mp4_uca01(290, 205)","(282, 211)",62
"GP010016_fast.mp4_uca01(290, 205)","(282, 210)",63
"GP010016_fast.mp4_uca01(290, 205)","(281, 211)",64
"GP010016_fast.mp4_uca01(290, 205)","(282, 211)",65
"GP010016_fast.mp4_uca01(290, 205)","(282, 211)",66
"GP010016_fast.mp4_uca01(290, 205)","(282, 211)",67
"GP010016_fast.mp4_uca01(290, 205)","(282, 211)",68
"GP010016_fast.mp4_uca01(290, 205)","(282, 211)",69
"GP010016_fast.mp4_uca01(290, 205)","(282, 211)",70
"GP010016_fast.mp4_uca01(290, 205)","(282, 211)",71
"GP010016_fast.mp4_uca01(290, 205)","(283, 211)",72
"GP010016_fast.mp4_uca01(290, 205)","(282, 211)",73
"GP010016_fast.mp4_uca01(290, 205)","(283, 211)",74
"GP010016_fast.mp4_uca01(290, 205)","(282, 212)",75
"GP010016_fast.mp4_uca01(290, 205)","(282, 212)",76
"GP010016_fast.mp4_uca01(290, 205)","(282, 212)",77
"GP010016_fast.mp4_uca01(290, 205)","(283, 210)",78
"GP010016_fast.mp4_uca01(290, 205)","(282, 211)",79
"GP010016_fast.mp4_uca01(290, 205)","(283, 210)",80
"GP010016_fast.mp4_uca01(290, 205)","(283, 211)",81
"GP010016_fast.mp4_uca01(290, 205)","(283, 211)",82
"GP010016_fast.mp4_uca01(290, 205)","(283, 211)",83
"GP010016_fast.mp4_uca01(290, 205)","(283, 211)",84
"GP010016_fast.mp4_uca01(290, 205)","(283, 211)",85
"GP010016_fast.mp4_uca01(290, 205)","(282, 212)",86
"GP010016_fast.mp4_uca01(290, 205)","(282, 212)",87
"GP010016_fast.mp4_uca01(290, 205)","(282, 212)",88
"GP010016_fast.mp4_uca01(290, 205)","(281, 212)",89
"GP010016_fast.mp4_uca01(290, 205)","(281, 212)",90
"GP010016_fast.mp4_uca01(290, 205)","(284, 213)",91
"GP010016_fast.mp4_uca01(290, 205)","(281, 212)",92
"GP010016_fast.mp4_uca01(290, 205)","(281, 212)",93
"GP010016_fast.mp4_uca01(290, 205)","(281, 212)",94
"GP010016_fast.mp4_uca01(290, 205)","(281, 212)",95
"GP010016_fast.mp4_uca01(290, 205)","(281, 213)",96
"GP010016_fast.mp4_uca01(290, 205)","(281, 213)",97
"GP010016_fast.mp4_uca01(290, 205)","(281, 213)",98
"GP010016_fast.mp4_uca01(290, 205)","(281, 213)",99
"GP010016_fast.mp4_uca01(290, 205)","(281, 213)",100
"GP010016_fast.mp4_uca01(290, 205)","(280, 213)",101
"GP010016_fast.mp4_uca01(290, 205)","(281, 213)",102
"GP010016_fast.mp4_uca01(290, 205)","(281, 213)",103
"GP010016_fast.mp4_uca01(290, 205)","(280, 213)",104
"GP010016_fast.mp4_uca01(290, 205)","(280, 213)",105
"GP010016_fast.mp4_uca01(290, 205)","(281, 213)",106
