file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.mp4,15112018,1740,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerMIL 0x117001ed0>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.mp4_uca01(291, 203)","(292, 203)",0
"GP010016_fast.mp4_uca01(291, 203)","(294, 204)",1
"GP010016_fast.mp4_uca01(291, 203)","(296, 204)",2
"GP010016_fast.mp4_uca01(291, 203)","(298, 206)",3
"GP010016_fast.mp4_uca01(291, 203)","(299, 209)",4
"GP010016_fast.mp4_uca01(291, 203)","(300, 210)",5
"GP010016_fast.mp4_uca01(291, 203)","(300, 210)",6
"GP010016_fast.mp4_uca01(291, 203)","(300, 210)",7
"GP010016_fast.mp4_uca01(291, 203)","(300, 210)",8
"GP010016_fast.mp4_uca01(291, 203)","(301, 210)",9
"GP010016_fast.mp4_uca01(291, 203)","(300, 210)",10
"GP010016_fast.mp4_uca01(291, 203)","(301, 209)",11
"GP010016_fast.mp4_uca01(291, 203)","(300, 209)",12
"GP010016_fast.mp4_uca01(291, 203)","(300, 209)",13
"GP010016_fast.mp4_uca01(291, 203)","(300, 210)",14
"GP010016_fast.mp4_uca01(291, 203)","(299, 210)",15
"GP010016_fast.mp4_uca01(291, 203)","(300, 209)",16
"GP010016_fast.mp4_uca01(291, 203)","(299, 209)",17
"GP010016_fast.mp4_uca01(291, 203)","(299, 210)",18
"GP010016_fast.mp4_uca01(291, 203)","(299, 209)",19
"GP010016_fast.mp4_uca01(291, 203)","(299, 209)",20
"GP010016_fast.mp4_uca01(291, 203)","(299, 208)",21
"GP010016_fast.mp4_uca01(291, 203)","(298, 209)",22
"GP010016_fast.mp4_uca01(291, 203)","(298, 209)",23
"GP010016_fast.mp4_uca01(291, 203)","(298, 209)",24
"GP010016_fast.mp4_uca01(291, 203)","(298, 209)",25
"GP010016_fast.mp4_uca01(291, 203)","(297, 209)",26
"GP010016_fast.mp4_uca01(291, 203)","(296, 209)",27
"GP010016_fast.mp4_uca01(291, 203)","(296, 209)",28
"GP010016_fast.mp4_uca01(291, 203)","(296, 209)",29
"GP010016_fast.mp4_uca01(291, 203)","(295, 209)",30
"GP010016_fast.mp4_uca01(291, 203)","(294, 210)",31
"GP010016_fast.mp4_uca01(291, 203)","(294, 210)",32
"GP010016_fast.mp4_uca01(291, 203)","(297, 209)",33
"GP010016_fast.mp4_uca01(291, 203)","(294, 210)",34
"GP010016_fast.mp4_uca01(291, 203)","(294, 211)",35
"GP010016_fast.mp4_uca01(291, 203)","(294, 210)",36
"GP010016_fast.mp4_uca01(291, 203)","(295, 210)",37
"GP010016_fast.mp4_uca01(291, 203)","(297, 210)",38
