file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.MP4,15112018,1818,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerMIL 0x116999ed0>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.MP4_uca02(365, 94)","(392, 156)",93
"GP010016_fast.MP4_uca02(365, 94)","(394, 158)",94
"GP010016_fast.MP4_uca02(365, 94)","(394, 159)",95
"GP010016_fast.MP4_uca02(365, 94)","(395, 159)",96
"GP010016_fast.MP4_uca02(365, 94)","(397, 159)",97
"GP010016_fast.MP4_uca02(365, 94)","(397, 158)",98
"GP010016_fast.MP4_uca02(365, 94)","(399, 160)",99
"GP010016_fast.MP4_uca02(365, 94)","(400, 159)",100
"GP010016_fast.MP4_uca02(365, 94)","(401, 160)",101
"GP010016_fast.MP4_uca02(365, 94)","(402, 160)",102
"GP010016_fast.MP4_uca02(365, 94)","(402, 159)",103
"GP010016_fast.MP4_uca02(365, 94)","(403, 160)",104
"GP010016_fast.MP4_uca02(365, 94)","(406, 160)",105
"GP010016_fast.MP4_uca02(365, 94)","(404, 160)",106
"GP010016_fast.MP4_uca02(365, 94)","(403, 160)",107
"GP010016_fast.MP4_uca02(365, 94)","(402, 160)",108
"GP010016_fast.MP4_uca02(365, 94)","(402, 160)",109
"GP010016_fast.MP4_uca02(365, 94)","(402, 161)",110
"GP010016_fast.MP4_uca02(365, 94)","(419, 176)",111
"GP010016_fast.MP4_uca02(365, 94)","(419, 180)",112
"GP010016_fast.MP4_uca02(365, 94)","(419, 180)",113
"GP010016_fast.MP4_uca02(365, 94)","(420, 177)",114
"GP010016_fast.MP4_uca02(365, 94)","(421, 179)",115
"GP010016_fast.MP4_uca02(365, 94)","(419, 180)",116
"GP010016_fast.MP4_uca02(365, 94)","(421, 181)",117
"GP010016_fast.MP4_uca02(365, 94)","(419, 181)",118
"GP010016_fast.MP4_uca02(365, 94)","(422, 180)",119
"GP010016_fast.MP4_uca02(365, 94)","(421, 179)",120
"GP010016_fast.MP4_uca02(365, 94)","(423, 180)",121
"GP010016_fast.MP4_uca02(365, 94)","(425, 178)",122
"GP010016_fast.MP4_uca02(365, 94)","(423, 180)",123
"GP010016_fast.MP4_uca02(365, 94)","(423, 180)",124
"GP010016_fast.MP4_uca02(365, 94)","(424, 180)",125
"GP010016_fast.MP4_uca02(365, 94)","(424, 180)",126
"GP010016_fast.MP4_uca02(365, 94)","(427, 178)",127
"GP010016_fast.MP4_uca02(365, 94)","(424, 177)",128
"GP010016_fast.MP4_uca02(365, 94)","(426, 177)",129
"GP010016_fast.MP4_uca02(365, 94)","(428, 176)",130
"GP010016_fast.MP4_uca02(365, 94)","(427, 178)",131
"GP010016_fast.MP4_uca02(365, 94)","(423, 180)",132
"GP010016_fast.MP4_uca02(365, 94)","(427, 177)",133
"GP010016_fast.MP4_uca02(365, 94)","(429, 175)",134
"GP010016_fast.MP4_uca02(365, 94)","(429, 175)",135
"GP010016_fast.MP4_uca02(365, 94)","(427, 178)",136
"GP010016_fast.MP4_uca02(365, 94)","(426, 179)",137
"GP010016_fast.MP4_uca02(365, 94)","(427, 177)",138
"GP010016_fast.MP4_uca02(365, 94)","(427, 177)",139
"GP010016_fast.MP4_uca02(365, 94)","(427, 177)",140
"GP010016_fast.MP4_uca02(365, 94)","(427, 177)",141
