file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.MP4,15112018,1815,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerMIL 0x10b26ced0>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.MP4_uca02(367, 94)","(418, 178)",93
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",94
"GP010016_fast.MP4_uca02(367, 94)","(416, 178)",95
"GP010016_fast.MP4_uca02(367, 94)","(417, 179)",96
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",97
"GP010016_fast.MP4_uca02(367, 94)","(419, 180)",98
"GP010016_fast.MP4_uca02(367, 94)","(418, 180)",99
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",100
"GP010016_fast.MP4_uca02(367, 94)","(416, 179)",101
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",102
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",103
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",104
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",105
"GP010016_fast.MP4_uca02(367, 94)","(418, 180)",106
"GP010016_fast.MP4_uca02(367, 94)","(418, 180)",107
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",108
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",109
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",110
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",111
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",112
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",113
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",114
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",115
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",116
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",117
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",118
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",119
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",120
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",121
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",122
"GP010016_fast.MP4_uca02(367, 94)","(418, 180)",123
"GP010016_fast.MP4_uca02(367, 94)","(418, 180)",124
"GP010016_fast.MP4_uca02(367, 94)","(418, 180)",125
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",126
"GP010016_fast.MP4_uca02(367, 94)","(419, 180)",127
"GP010016_fast.MP4_uca02(367, 94)","(419, 180)",128
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",129
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",130
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",131
"GP010016_fast.MP4_uca02(367, 94)","(418, 180)",132
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",133
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",134
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",135
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",136
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",137
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",138
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",139
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",140
"GP010016_fast.MP4_uca02(367, 94)","(417, 180)",141
