file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.MP4,15112018,1816,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerMIL 0x11716eed0>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.MP4_uca02(366, 95)","(391, 162)",93
"GP010016_fast.MP4_uca02(366, 95)","(391, 162)",94
"GP010016_fast.MP4_uca02(366, 95)","(393, 162)",95
"GP010016_fast.MP4_uca02(366, 95)","(395, 162)",96
"GP010016_fast.MP4_uca02(366, 95)","(394, 161)",97
"GP010016_fast.MP4_uca02(366, 95)","(395, 162)",98
"GP010016_fast.MP4_uca02(366, 95)","(398, 164)",99
"GP010016_fast.MP4_uca02(366, 95)","(397, 163)",100
"GP010016_fast.MP4_uca02(366, 95)","(397, 163)",101
"GP010016_fast.MP4_uca02(366, 95)","(398, 166)",102
"GP010016_fast.MP4_uca02(366, 95)","(401, 168)",103
"GP010016_fast.MP4_uca02(366, 95)","(400, 167)",104
"GP010016_fast.MP4_uca02(366, 95)","(417, 177)",105
"GP010016_fast.MP4_uca02(366, 95)","(417, 182)",106
"GP010016_fast.MP4_uca02(366, 95)","(417, 182)",107
"GP010016_fast.MP4_uca02(366, 95)","(416, 184)",108
"GP010016_fast.MP4_uca02(366, 95)","(416, 180)",109
"GP010016_fast.MP4_uca02(366, 95)","(417, 177)",110
"GP010016_fast.MP4_uca02(366, 95)","(418, 179)",111
"GP010016_fast.MP4_uca02(366, 95)","(417, 182)",112
"GP010016_fast.MP4_uca02(366, 95)","(416, 182)",113
"GP010016_fast.MP4_uca02(366, 95)","(420, 181)",114
"GP010016_fast.MP4_uca02(366, 95)","(418, 179)",115
"GP010016_fast.MP4_uca02(366, 95)","(416, 179)",116
"GP010016_fast.MP4_uca02(366, 95)","(416, 179)",117
"GP010016_fast.MP4_uca02(366, 95)","(419, 180)",118
"GP010016_fast.MP4_uca02(366, 95)","(417, 179)",119
"GP010016_fast.MP4_uca02(366, 95)","(416, 179)",120
"GP010016_fast.MP4_uca02(366, 95)","(419, 180)",121
"GP010016_fast.MP4_uca02(366, 95)","(419, 180)",122
"GP010016_fast.MP4_uca02(366, 95)","(418, 179)",123
"GP010016_fast.MP4_uca02(366, 95)","(418, 180)",124
"GP010016_fast.MP4_uca02(366, 95)","(417, 181)",125
"GP010016_fast.MP4_uca02(366, 95)","(418, 180)",126
"GP010016_fast.MP4_uca02(366, 95)","(417, 179)",127
"GP010016_fast.MP4_uca02(366, 95)","(417, 179)",128
"GP010016_fast.MP4_uca02(366, 95)","(418, 180)",129
"GP010016_fast.MP4_uca02(366, 95)","(418, 180)",130
"GP010016_fast.MP4_uca02(366, 95)","(418, 180)",131
"GP010016_fast.MP4_uca02(366, 95)","(418, 180)",132
"GP010016_fast.MP4_uca02(366, 95)","(418, 180)",133
"GP010016_fast.MP4_uca02(366, 95)","(418, 180)",134
"GP010016_fast.MP4_uca02(366, 95)","(418, 180)",135
"GP010016_fast.MP4_uca02(366, 95)","(418, 180)",136
"GP010016_fast.MP4_uca02(366, 95)","(418, 180)",137
"GP010016_fast.MP4_uca02(366, 95)","(418, 180)",138
"GP010016_fast.MP4_uca02(366, 95)","(418, 180)",139
"GP010016_fast.MP4_uca02(366, 95)","(418, 180)",140
"GP010016_fast.MP4_uca02(366, 95)","(418, 180)",141
"GP010016_fast.MP4_uca02(366, 95)","(418, 180)",142
"GP010016_fast.MP4_uca02(366, 95)","(418, 179)",143
"GP010016_fast.MP4_uca02(366, 95)","(418, 180)",144
"GP010016_fast.MP4_uca02(366, 95)","(417, 179)",145
"GP010016_fast.MP4_uca02(366, 95)","(418, 180)",146
"GP010016_fast.MP4_uca02(366, 95)","(418, 180)",147
