file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.MP4,15112018,1825,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerBoosting 0x10b75aed0>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.MP4_uca02(364, 95)","(390, 147)",93
"GP010016_fast.MP4_uca02(364, 95)","(390, 148)",94
"GP010016_fast.MP4_uca02(364, 95)","(392, 148)",95
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",96
"GP010016_fast.MP4_uca02(364, 95)","(393, 148)",97
"GP010016_fast.MP4_uca02(364, 95)","(393, 148)",98
"GP010016_fast.MP4_uca02(364, 95)","(392, 146)",99
"GP010016_fast.MP4_uca02(364, 95)","(391, 147)",100
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",101
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",102
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",103
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",104
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",105
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",106
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",107
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",108
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",109
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",110
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",111
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",112
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",113
"GP010016_fast.MP4_uca02(364, 95)","(391, 147)",114
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",115
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",116
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",117
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",118
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",119
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",120
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",121
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",122
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",123
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",124
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",125
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",126
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",127
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",128
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",129
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",130
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",131
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",132
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",133
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",134
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",135
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",136
"GP010016_fast.MP4_uca02(364, 95)","(392, 147)",137
