file_name,processed_at_date,processed_at_time,length_video,fps_video,target_frame_used,vertice_1,vertice_2,vertice_3,vertice_4,projected_q_side,q_factor_distance,tracker_method
GP010016_fast.mp4,18112018,1816,1928.0,23.976023976023978,1,"(628, 105)","(946, 302)","(264, 393)","(559, 698)",464,0.10775862068965517,<TrackerMIL 0x10cc24f30>
"
"
Crab_ID,Crab_Position,Crab_frame
"GP010016_fast.mp4_uca_cc00(313, 298)","(292, 304)",364
"GP010016_fast.mp4_uca_cc00(313, 298)","(295, 304)",365
"GP010016_fast.mp4_uca_cc00(313, 298)","(299, 303)",366
"GP010016_fast.mp4_uca_cc00(313, 298)","(299, 306)",367
"GP010016_fast.mp4_uca_cc00(313, 298)","(301, 304)",368
"GP010016_fast.mp4_uca_cc00(313, 298)","(302, 304)",369
"GP010016_fast.mp4_uca_cc00(313, 298)","(298, 304)",370
"GP010016_fast.mp4_uca_cc00(313, 298)","(299, 306)",371
"GP010016_fast.mp4_uca_cc00(313, 298)","(301, 306)",372
"GP010016_fast.mp4_uca_cc00(313, 298)","(299, 306)",373
"GP010016_fast.mp4_uca_cc00(313, 298)","(302, 308)",374
"GP010016_fast.mp4_uca_cc00(313, 298)","(296, 309)",375
"GP010016_fast.mp4_uca_cc00(313, 298)","(296, 309)",376
"GP010016_fast.mp4_uca_cc00(313, 298)","(297, 308)",377
"GP010016_fast.mp4_uca_cc00(313, 298)","(296, 307)",378
"GP010016_fast.mp4_uca_cc00(313, 298)","(297, 307)",379
"GP010016_fast.mp4_uca_cc00(313, 298)","(294, 309)",380
"GP010016_fast.mp4_uca_cc00(313, 298)","(292, 309)",381
"GP010016_fast.mp4_uca_cc00(313, 298)","(292, 310)",382
"GP010016_fast.mp4_uca_cc00(313, 298)","(293, 310)",383
"GP010016_fast.mp4_uca_cc00(313, 298)","(293, 310)",384
"GP010016_fast.mp4_uca_cc00(313, 298)","(294, 308)",385
"GP010016_fast.mp4_uca_cc00(313, 298)","(294, 307)",386
"GP010016_fast.mp4_uca_cc00(313, 298)","(293, 310)",387
"GP010016_fast.mp4_uca_cc00(313, 298)","(293, 310)",388
"GP010016_fast.mp4_uca_cc00(313, 298)","(293, 307)",389
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 309)",390
"GP010016_fast.mp4_uca_cc00(313, 298)","(292, 309)",391
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 309)",392
"GP010016_fast.mp4_uca_cc00(313, 298)","(293, 307)",393
"GP010016_fast.mp4_uca_cc00(313, 298)","(293, 307)",394
"GP010016_fast.mp4_uca_cc00(313, 298)","(292, 309)",395
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 309)",396
"GP010016_fast.mp4_uca_cc00(313, 298)","(292, 310)",397
"GP010016_fast.mp4_uca_cc00(313, 298)","(292, 309)",398
"GP010016_fast.mp4_uca_cc00(313, 298)","(293, 307)",399
"GP010016_fast.mp4_uca_cc00(313, 298)","(292, 308)",400
"GP010016_fast.mp4_uca_cc00(313, 298)","(292, 309)",401
"GP010016_fast.mp4_uca_cc00(313, 298)","(293, 308)",402
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 311)",403
"GP010016_fast.mp4_uca_cc00(313, 298)","(292, 310)",404
"GP010016_fast.mp4_uca_cc00(313, 298)","(292, 309)",405
"GP010016_fast.mp4_uca_cc00(313, 298)","(292, 312)",406
"GP010016_fast.mp4_uca_cc00(313, 298)","(292, 311)",407
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 313)",408
"GP010016_fast.mp4_uca_cc00(313, 298)","(292, 310)",409
"GP010016_fast.mp4_uca_cc00(313, 298)","(292, 313)",410
"GP010016_fast.mp4_uca_cc00(313, 298)","(292, 314)",411
"GP010016_fast.mp4_uca_cc00(313, 298)","(292, 314)",412
"GP010016_fast.mp4_uca_cc00(313, 298)","(292, 314)",413
"GP010016_fast.mp4_uca_cc00(313, 298)","(292, 315)",414
"GP010016_fast.mp4_uca_cc00(313, 298)","(292, 315)",415
"GP010016_fast.mp4_uca_cc00(313, 298)","(292, 315)",416
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 315)",417
"GP010016_fast.mp4_uca_cc00(313, 298)","(294, 313)",418
"GP010016_fast.mp4_uca_cc00(313, 298)","(293, 314)",419
"GP010016_fast.mp4_uca_cc00(313, 298)","(292, 315)",420
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 315)",421
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 315)",422
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 315)",423
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 315)",424
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 315)",425
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 315)",426
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 315)",427
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 315)",428
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 315)",429
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 315)",430
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 315)",431
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 315)",432
"GP010016_fast.mp4_uca_cc00(313, 298)","(292, 316)",433
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 316)",434
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 316)",435
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 316)",436
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 316)",437
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 316)",438
"GP010016_fast.mp4_uca_cc00(313, 298)","(290, 315)",439
"GP010016_fast.mp4_uca_cc00(313, 298)","(290, 315)",440
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 315)",441
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 316)",442
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 315)",443
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 313)",444
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 316)",445
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 316)",446
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 315)",447
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 316)",448
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 313)",449
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 316)",450
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 316)",451
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 316)",452
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 316)",453
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 316)",454
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 316)",455
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 316)",456
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 316)",457
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 316)",458
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 315)",459
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 315)",460
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 315)",461
"GP010016_fast.mp4_uca_cc00(313, 298)","(290, 316)",462
"GP010016_fast.mp4_uca_cc00(313, 298)","(290, 315)",463
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 315)",464
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 315)",465
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 315)",466
"GP010016_fast.mp4_uca_cc00(313, 298)","(290, 315)",467
"GP010016_fast.mp4_uca_cc00(313, 298)","(290, 315)",468
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 313)",469
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 313)",470
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 311)",471
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 311)",472
"GP010016_fast.mp4_uca_cc00(313, 298)","(292, 313)",473
"GP010016_fast.mp4_uca_cc00(313, 298)","(292, 316)",474
"GP010016_fast.mp4_uca_cc00(313, 298)","(292, 310)",475
"GP010016_fast.mp4_uca_cc00(313, 298)","(293, 312)",476
"GP010016_fast.mp4_uca_cc00(313, 298)","(295, 314)",477
"GP010016_fast.mp4_uca_cc00(313, 298)","(295, 312)",478
"GP010016_fast.mp4_uca_cc00(313, 298)","(296, 313)",479
"GP010016_fast.mp4_uca_cc00(313, 298)","(295, 314)",480
"GP010016_fast.mp4_uca_cc00(313, 298)","(295, 314)",481
"GP010016_fast.mp4_uca_cc00(313, 298)","(295, 313)",482
"GP010016_fast.mp4_uca_cc00(313, 298)","(297, 314)",483
"GP010016_fast.mp4_uca_cc00(313, 298)","(296, 313)",484
"GP010016_fast.mp4_uca_cc00(313, 298)","(297, 315)",485
"GP010016_fast.mp4_uca_cc00(313, 298)","(297, 313)",486
"GP010016_fast.mp4_uca_cc00(313, 298)","(297, 313)",487
"GP010016_fast.mp4_uca_cc00(313, 298)","(297, 313)",488
"GP010016_fast.mp4_uca_cc00(313, 298)","(295, 315)",489
"GP010016_fast.mp4_uca_cc00(313, 298)","(295, 316)",490
"GP010016_fast.mp4_uca_cc00(313, 298)","(296, 315)",491
"GP010016_fast.mp4_uca_cc00(313, 298)","(296, 315)",492
"GP010016_fast.mp4_uca_cc00(313, 298)","(295, 314)",493
"GP010016_fast.mp4_uca_cc00(313, 298)","(296, 315)",494
"GP010016_fast.mp4_uca_cc00(313, 298)","(294, 313)",495
"GP010016_fast.mp4_uca_cc00(313, 298)","(296, 316)",496
"GP010016_fast.mp4_uca_cc00(313, 298)","(296, 316)",497
"GP010016_fast.mp4_uca_cc00(313, 298)","(296, 317)",498
"GP010016_fast.mp4_uca_cc00(313, 298)","(296, 316)",499
"GP010016_fast.mp4_uca_cc00(313, 298)","(297, 315)",500
"GP010016_fast.mp4_uca_cc00(313, 298)","(297, 315)",501
"GP010016_fast.mp4_uca_cc00(313, 298)","(297, 315)",502
"GP010016_fast.mp4_uca_cc00(313, 298)","(296, 311)",503
"GP010016_fast.mp4_uca_cc00(313, 298)","(300, 312)",504
"GP010016_fast.mp4_uca_cc00(313, 298)","(308, 306)",505
"GP010016_fast.mp4_uca_cc00(313, 298)","(310, 307)",506
"GP010016_fast.mp4_uca_cc00(313, 298)","(310, 305)",507
"GP010016_fast.mp4_uca_cc00(313, 298)","(314, 306)",508
"GP010016_fast.mp4_uca_cc00(313, 298)","(312, 305)",509
"GP010016_fast.mp4_uca_cc00(313, 298)","(312, 305)",510
"GP010016_fast.mp4_uca_cc00(313, 298)","(315, 305)",511
"GP010016_fast.mp4_uca_cc00(313, 298)","(315, 306)",512
"GP010016_fast.mp4_uca_cc00(313, 298)","(316, 307)",513
"GP010016_fast.mp4_uca_cc00(313, 298)","(315, 305)",514
"GP010016_fast.mp4_uca_cc00(313, 298)","(310, 305)",515
"GP010016_fast.mp4_uca_cc00(313, 298)","(315, 305)",516
"GP010016_fast.mp4_uca_cc00(313, 298)","(316, 303)",517
"GP010016_fast.mp4_uca_cc00(313, 298)","(317, 306)",518
"GP010016_fast.mp4_uca_cc00(313, 298)","(320, 306)",519
"GP010016_fast.mp4_uca_cc00(313, 298)","(316, 301)",520
"GP010016_fast.mp4_uca_cc00(313, 298)","(315, 299)",521
"GP010016_fast.mp4_uca_cc00(313, 298)","(317, 307)",522
"GP010016_fast.mp4_uca_cc00(313, 298)","(316, 301)",523
"GP010016_fast.mp4_uca_cc00(313, 298)","(315, 301)",524
"GP010016_fast.mp4_uca_cc00(313, 298)","(315, 304)",525
"GP010016_fast.mp4_uca_cc00(313, 298)","(317, 305)",526
"GP010016_fast.mp4_uca_cc00(313, 298)","(312, 305)",527
"GP010016_fast.mp4_uca_cc00(313, 298)","(316, 302)",528
"GP010016_fast.mp4_uca_cc00(313, 298)","(315, 302)",529
"GP010016_fast.mp4_uca_cc00(313, 298)","(316, 302)",530
"GP010016_fast.mp4_uca_cc00(313, 298)","(316, 302)",531
"GP010016_fast.mp4_uca_cc00(313, 298)","(315, 304)",532
"GP010016_fast.mp4_uca_cc00(313, 298)","(317, 305)",533
"GP010016_fast.mp4_uca_cc00(313, 298)","(316, 305)",534
"GP010016_fast.mp4_uca_cc00(313, 298)","(316, 307)",535
"GP010016_fast.mp4_uca_cc00(313, 298)","(319, 308)",536
"GP010016_fast.mp4_uca_cc00(313, 298)","(332, 312)",537
"GP010016_fast.mp4_uca_cc00(313, 298)","(321, 314)",538
"GP010016_fast.mp4_uca_cc00(313, 298)","(308, 309)",539
"GP010016_fast.mp4_uca_cc00(313, 298)","(308, 309)",540
"GP010016_fast.mp4_uca_cc00(313, 298)","(311, 298)",541
"GP010016_fast.mp4_uca_cc00(313, 298)","(310, 300)",542
"GP010016_fast.mp4_uca_cc00(313, 298)","(310, 299)",543
"GP010016_fast.mp4_uca_cc00(313, 298)","(307, 299)",544
"GP010016_fast.mp4_uca_cc00(313, 298)","(306, 297)",545
"GP010016_fast.mp4_uca_cc00(313, 298)","(309, 304)",546
"GP010016_fast.mp4_uca_cc00(313, 298)","(310, 304)",547
"GP010016_fast.mp4_uca_cc00(313, 298)","(309, 303)",548
"GP010016_fast.mp4_uca_cc00(313, 298)","(307, 302)",549
"GP010016_fast.mp4_uca_cc00(313, 298)","(307, 303)",550
"GP010016_fast.mp4_uca_cc00(313, 298)","(308, 304)",551
"GP010016_fast.mp4_uca_cc00(313, 298)","(307, 304)",552
"GP010016_fast.mp4_uca_cc00(313, 298)","(309, 302)",553
"GP010016_fast.mp4_uca_cc00(313, 298)","(302, 305)",554
"GP010016_fast.mp4_uca_cc00(313, 298)","(309, 304)",555
"GP010016_fast.mp4_uca_cc00(313, 298)","(309, 302)",556
"GP010016_fast.mp4_uca_cc00(313, 298)","(309, 302)",557
"GP010016_fast.mp4_uca_cc00(313, 298)","(309, 302)",558
"GP010016_fast.mp4_uca_cc00(313, 298)","(309, 302)",559
"GP010016_fast.mp4_uca_cc00(313, 298)","(310, 305)",560
"GP010016_fast.mp4_uca_cc00(313, 298)","(309, 303)",561
"GP010016_fast.mp4_uca_cc00(313, 298)","(309, 304)",562
"GP010016_fast.mp4_uca_cc00(313, 298)","(306, 304)",563
"GP010016_fast.mp4_uca_cc00(313, 298)","(308, 304)",564
"GP010016_fast.mp4_uca_cc00(313, 298)","(306, 306)",565
"GP010016_fast.mp4_uca_cc00(313, 298)","(307, 307)",566
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 307)",567
"GP010016_fast.mp4_uca_cc00(313, 298)","(305, 308)",568
"GP010016_fast.mp4_uca_cc00(313, 298)","(306, 306)",569
"GP010016_fast.mp4_uca_cc00(313, 298)","(306, 307)",570
"GP010016_fast.mp4_uca_cc00(313, 298)","(306, 307)",571
"GP010016_fast.mp4_uca_cc00(313, 298)","(305, 309)",572
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 306)",573
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 306)",574
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 306)",575
"GP010016_fast.mp4_uca_cc00(313, 298)","(306, 306)",576
"GP010016_fast.mp4_uca_cc00(313, 298)","(307, 308)",577
"GP010016_fast.mp4_uca_cc00(313, 298)","(305, 307)",578
"GP010016_fast.mp4_uca_cc00(313, 298)","(310, 309)",579
"GP010016_fast.mp4_uca_cc00(313, 298)","(306, 307)",580
"GP010016_fast.mp4_uca_cc00(313, 298)","(306, 307)",581
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 308)",582
"GP010016_fast.mp4_uca_cc00(313, 298)","(306, 308)",583
"GP010016_fast.mp4_uca_cc00(313, 298)","(307, 311)",584
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 312)",585
"GP010016_fast.mp4_uca_cc00(313, 298)","(311, 308)",586
"GP010016_fast.mp4_uca_cc00(313, 298)","(309, 309)",587
"GP010016_fast.mp4_uca_cc00(313, 298)","(305, 310)",588
"GP010016_fast.mp4_uca_cc00(313, 298)","(306, 311)",589
"GP010016_fast.mp4_uca_cc00(313, 298)","(305, 311)",590
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 309)",591
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 311)",592
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 311)",593
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 311)",594
"GP010016_fast.mp4_uca_cc00(313, 298)","(296, 314)",595
"GP010016_fast.mp4_uca_cc00(313, 298)","(295, 316)",596
"GP010016_fast.mp4_uca_cc00(313, 298)","(299, 315)",597
"GP010016_fast.mp4_uca_cc00(313, 298)","(302, 314)",598
"GP010016_fast.mp4_uca_cc00(313, 298)","(300, 318)",599
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 317)",600
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 311)",601
"GP010016_fast.mp4_uca_cc00(313, 298)","(302, 317)",602
"GP010016_fast.mp4_uca_cc00(313, 298)","(302, 315)",603
"GP010016_fast.mp4_uca_cc00(313, 298)","(302, 315)",604
"GP010016_fast.mp4_uca_cc00(313, 298)","(298, 315)",605
"GP010016_fast.mp4_uca_cc00(313, 298)","(302, 315)",606
"GP010016_fast.mp4_uca_cc00(313, 298)","(302, 315)",607
"GP010016_fast.mp4_uca_cc00(313, 298)","(302, 315)",608
"GP010016_fast.mp4_uca_cc00(313, 298)","(302, 315)",609
"GP010016_fast.mp4_uca_cc00(313, 298)","(302, 314)",610
"GP010016_fast.mp4_uca_cc00(313, 298)","(301, 314)",611
"GP010016_fast.mp4_uca_cc00(313, 298)","(302, 315)",612
"GP010016_fast.mp4_uca_cc00(313, 298)","(302, 315)",613
"GP010016_fast.mp4_uca_cc00(313, 298)","(305, 315)",614
"GP010016_fast.mp4_uca_cc00(313, 298)","(302, 315)",615
"GP010016_fast.mp4_uca_cc00(313, 298)","(305, 315)",616
"GP010016_fast.mp4_uca_cc00(313, 298)","(305, 317)",617
"GP010016_fast.mp4_uca_cc00(313, 298)","(306, 316)",618
"GP010016_fast.mp4_uca_cc00(313, 298)","(305, 315)",619
"GP010016_fast.mp4_uca_cc00(313, 298)","(301, 316)",620
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 317)",621
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 315)",622
"GP010016_fast.mp4_uca_cc00(313, 298)","(302, 317)",623
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 315)",624
"GP010016_fast.mp4_uca_cc00(313, 298)","(305, 315)",625
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 318)",626
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 314)",627
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 314)",628
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 315)",629
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 315)",630
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 315)",631
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 316)",632
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 315)",633
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 315)",634
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 315)",635
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 315)",636
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 314)",637
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 315)",638
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 316)",639
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 315)",640
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 315)",641
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 317)",642
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 316)",643
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 315)",644
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 317)",645
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 318)",646
"GP010016_fast.mp4_uca_cc00(313, 298)","(299, 316)",647
"GP010016_fast.mp4_uca_cc00(313, 298)","(307, 314)",648
"GP010016_fast.mp4_uca_cc00(313, 298)","(302, 313)",649
"GP010016_fast.mp4_uca_cc00(313, 298)","(305, 313)",650
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 315)",651
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 314)",652
"GP010016_fast.mp4_uca_cc00(313, 298)","(305, 313)",653
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 316)",654
"GP010016_fast.mp4_uca_cc00(313, 298)","(299, 315)",655
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 317)",656
"GP010016_fast.mp4_uca_cc00(313, 298)","(302, 315)",657
"GP010016_fast.mp4_uca_cc00(313, 298)","(302, 317)",658
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 317)",659
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 315)",660
"GP010016_fast.mp4_uca_cc00(313, 298)","(302, 314)",661
"GP010016_fast.mp4_uca_cc00(313, 298)","(301, 317)",662
"GP010016_fast.mp4_uca_cc00(313, 298)","(300, 315)",663
"GP010016_fast.mp4_uca_cc00(313, 298)","(301, 317)",664
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 317)",665
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 315)",666
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 314)",667
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 314)",668
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 315)",669
"GP010016_fast.mp4_uca_cc00(313, 298)","(301, 317)",670
"GP010016_fast.mp4_uca_cc00(313, 298)","(301, 314)",671
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 315)",672
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 314)",673
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 317)",674
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 315)",675
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 315)",676
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 315)",677
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 318)",678
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 317)",679
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 315)",680
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 317)",681
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 315)",682
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 315)",683
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 315)",684
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 315)",685
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 314)",686
"GP010016_fast.mp4_uca_cc00(313, 298)","(305, 314)",687
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 315)",688
"GP010016_fast.mp4_uca_cc00(313, 298)","(305, 315)",689
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 315)",690
"GP010016_fast.mp4_uca_cc00(313, 298)","(301, 317)",691
"GP010016_fast.mp4_uca_cc00(313, 298)","(301, 317)",692
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 315)",693
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 315)",694
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 315)",695
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 315)",696
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 315)",697
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 315)",698
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 315)",699
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 315)",700
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 315)",701
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 316)",702
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 316)",703
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 316)",704
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 316)",705
"GP010016_fast.mp4_uca_cc00(313, 298)","(305, 316)",706
"GP010016_fast.mp4_uca_cc00(313, 298)","(302, 320)",707
"GP010016_fast.mp4_uca_cc00(313, 298)","(304, 317)",708
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 316)",709
"GP010016_fast.mp4_uca_cc00(313, 298)","(307, 316)",710
"GP010016_fast.mp4_uca_cc00(313, 298)","(305, 317)",711
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 316)",712
"GP010016_fast.mp4_uca_cc00(313, 298)","(306, 317)",713
"GP010016_fast.mp4_uca_cc00(313, 298)","(305, 317)",714
"GP010016_fast.mp4_uca_cc00(313, 298)","(305, 317)",715
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 318)",716
"GP010016_fast.mp4_uca_cc00(313, 298)","(305, 316)",717
"GP010016_fast.mp4_uca_cc00(313, 298)","(306, 316)",718
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 315)",719
"GP010016_fast.mp4_uca_cc00(313, 298)","(302, 315)",720
"GP010016_fast.mp4_uca_cc00(313, 298)","(305, 316)",721
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 316)",722
"GP010016_fast.mp4_uca_cc00(313, 298)","(302, 316)",723
"GP010016_fast.mp4_uca_cc00(313, 298)","(303, 317)",724
"GP010016_fast.mp4_uca_cc00(313, 298)","(299, 315)",725
"GP010016_fast.mp4_uca_cc00(313, 298)","(298, 319)",726
"GP010016_fast.mp4_uca_cc00(313, 298)","(300, 317)",727
"GP010016_fast.mp4_uca_cc00(313, 298)","(295, 319)",728
"GP010016_fast.mp4_uca_cc00(313, 298)","(291, 323)",729
"GP010016_fast.mp4_uca_cc00(313, 298)","(294, 321)",730
"GP010016_fast.mp4_uca_cc00(313, 298)","(292, 320)",731
"GP010016_fast.mp4_uca_cc00(313, 298)","(301, 311)",732
"GP010016_fast.mp4_uca_cc00(313, 298)","(298, 318)",733
"GP010016_fast.mp4_uca_cc00(313, 298)","(290, 319)",734
"GP010016_fast.mp4_uca_cc00(313, 298)","(292, 319)",735
"GP010016_fast.mp4_uca_cc00(313, 298)","(293, 319)",736
"GP010016_fast.mp4_uca_cc00(313, 298)","(292, 320)",737
"GP010016_fast.mp4_uca_cc00(313, 298)","(294, 321)",738
"GP010016_fast.mp4_uca_cc00(313, 298)","(293, 320)",739
"GP010016_fast.mp4_uca_cc00(313, 298)","(294, 321)",740
"GP010016_fast.mp4_uca_cc00(313, 298)","(295, 319)",741
"GP010016_fast.mp4_uca_cc00(313, 298)","(294, 321)",742
"GP010016_fast.mp4_uca_cc00(313, 298)","(293, 324)",743
"GP010016_fast.mp4_uca_cc00(313, 298)","(293, 322)",744
"GP010016_fast.mp4_uca_cc00(313, 298)","(292, 322)",745
"GP010016_fast.mp4_uca_cc00(313, 298)","(293, 325)",746
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 323)",747
"GP010016_fast.mp4_uca_cc00(313, 298)","(287, 323)",748
"GP010016_fast.mp4_uca_cc00(313, 298)","(290, 324)",749
"GP010016_fast.mp4_uca_cc00(313, 298)","(285, 325)",750
"GP010016_fast.mp4_uca_cc00(313, 298)","(294, 326)",751
"GP010016_fast.mp4_uca_cc00(313, 298)","(297, 324)",752
"GP010016_fast.mp4_uca_cc00(313, 298)","(293, 324)",753
"GP010016_fast.mp4_uca_cc00(313, 298)","(290, 321)",754
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 326)",755
"GP010016_fast.mp4_uca_cc00(313, 298)","(288, 324)",756
"GP010016_fast.mp4_uca_cc00(313, 298)","(289, 327)",757
